,id,title,image_url,price,rating,reviews,category
87,88,발리걸 여성 홀터넥 끈 포인트 나시 티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fe44/2c5664ad16d61d08bc55c80779c13098c08c79b6e2bc89d1e720cfd5ba95.jpg,18810,5.0,3,woman_clothes
88,89,주디앤 베어 여성 스트라이프 면 반팔 티셔츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b89d/19adaf7eefb927f5bca51b29a09aa5fbe75b21d4dcb3855dfd8f5382e6cf.jpg,14900,4.5,54,woman_clothes
89,90,"[남녀공용] 썸머 비치 반바지 6color / FREE~XL 빅사이즈 수영복 래쉬가드 해변 숏팬츠 트레이닝 커플바지 비치웨어 워터팬츠, 머스타드",https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d262/709c5e196bd1fc0c9f2970bf7627a2f34267bc7ff0e33da693ffab7453e2.jpg,11610,4.5,143,woman_clothes
90,91,일상더함 여성 핀턱 뒷밴딩 슬랙스 5부 반바지,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22d4/e63d1ae39743867700689b6762fccefd4d58e265fcf230da4881c142caa3.jpg,16500,4.5,21,woman_clothes
91,92,SunburstWonder 여성용 정장 와이드 슬랙스,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e9f0/35481fa8ab5796f1a3774d855ac27d2035b3e673d2f3ba17608f50fa25d1.jpg,20500,5.0,21,woman_clothes
92,93,투디 투웨이 밴딩 퍼프 반팔 리본 플라워 롱원피스 3컬러,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fa73/6d5c400012b5222bd41264e8eb8b9b54aa8534acd448370766642dec1110.jpeg,29640,4.5,121,woman_clothes
93,94,로엔나 데일리 슬림핏 크롭 이너나시 끈 나시,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d133/c95c7bfb180cc5127325677e31737c511725d0892668decd64c9ca855d74.jpg,14800,4.5,23,woman_clothes
94,95,"LUMANOKI 비키니 원피스 수영복 비치 수영복 Z07, 블랙",https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/79ea/cc65f31e1f3d64045b79d618c64e172949f75ad289adb631430c5c6c0b1f.jpg,7500,5.0,37,woman_clothes
95,96,드림홈스 여성 부유방커버크롭나시,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0d12/cf46002f972ba77fef098690a1489ab803b8ce7a3ea7e1789acf1044932b.jpg,9800,5.0,20,woman_clothes
96,97,레몬소울 여성용 플레 라운드 프린팅 반팔티,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/jheqmcyx/bce39b5abe1e4eb8a412e7733f9effe7.jpg,17900,4.5,267,woman_clothes
97,98,아디다스 ENTRADA 22 3/4 PANTS 헬스 운동 러닝 축구 7부 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d91f/2e5c84b15f171702658e07aea5586525797e8d1fa78e2faa873db8acdaa9.jpg,24210,4.5,26,woman_clothes
98,99,코슈아 시스루 볼레로 여름 가디건,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/01aa/ec05685494fc670ac73e68d78139c7c1eb7807db1686c7637ba988cc5432.jpg,17850,4.0,53,woman_clothes
99,100,"베레본 체형커버 물놀이 수영복 3p (일체형속바지), FREE (블루3P)",https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fcad/025a543313735a8705f3e28bdd6ec38fbef7be49d0ad95b01d8f8f498882.jpg,15800,4.0,5,woman_clothes
100,101,DAIRUSO 여름 쿨 아이스 냉장고 청반바지 1+1,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74d2/1cf85ff926ae0dc62004991559e20e6e9f82dc288d99e4575d91cf8ce958.jpg,19800,3.5,32,woman_clothes
101,102,아피나르 크루넥 크롭 반팔 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/459678824161759-8e43f707-9b98-4c59-a4bb-91d7fed18c1f.jpg,7270,4.5,1240,woman_clothes
102,103,젤리 봄 여름 골드버튼 숏 트위드 자켓,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5ddd/79cad52c28c3a9beaad07449610534d028b1317faf151a0a1c11154fcac7.jpg,34900,5.0,149,woman_clothes
103,104,걸즈팩토리 여성용 사이클런 오버핏 빅사이즈 심플 반팔티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f377/790860a42aabad3a56fe8ca913b4db01f27267305464cddb1c951d5ff505.jpg,15800,4.5,130,woman_clothes
104,105,UPPERCUT 자체제작 여성 베이직 린넨 반팔자켓 빅사이즈,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9647/92c628b2f6cee61537fb186836c160e50e03ef9505cb0fd5165957c111ff.jpg,24900,4.5,324,woman_clothes
105,106,네모엔룩 여성용 와이드힙데님 빅사이즈 루즈핏 힙합 스트릿 허리밴딩 빈티지워싱 청 팬츠 NL,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a840/8ab72587bc45b4780b0b0e4373897f9986027431e38b8ccd92cc9de87864.jpg,19900,5.0,103,woman_clothes
106,107,주디앤 1+1 플레이볼 여성 반팔 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/25de/fd8127b8446eba11fd30b4a4876aa00c8238a44026c53b220dc7d96c3131.jpg,19500,4.0,1668,woman_clothes
107,108,로멜로 착시 셔링 슬림핏 나시 브라탑 브라렛 나시티 끈나시 캡내장 2P,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9197/d29674acdae191e5174ae0b7defe933e73c2aa7d214d3ccfc455bff79f58.png,14960,4.5,32,woman_clothes
108,109,스트릿제이 쫀쫀 스판 롱 원피스 스퀘어넥 반팔,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2ecf/b4081f932ed6e01ad5dbd3c21dadca9794c16e8f6e3cc46ba10e7e786484.jpg,24900,4.5,52,woman_clothes
109,110,라벤더헤이즈 여름원피스 60대엄마옷 빅사이즈 휴양지 비치원피스 99 중년 반팔 70대 면 홈웨어,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0fa5/d4fe9ac348708941828e2b8b81dc1fec46ba08c3cfb0a88edab12bd29417.jpg,29890,4.5,55,woman_clothes
110,111,주디앤 여성 블루밍 드레이프넥 백트임 민소매 밴딩 원피스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c869/bd7098ef8d50547c785b6c40f44fa805468363b4543cd8af14ced80564c6.jpg,20900,4.5,31,woman_clothes
111,112,컴퍼니 오버핏 박스 티 여성용 루즈핏 빅사이즈,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12c5/afa0375285f9cdd8c9af77e8984125dcd88455daf59e72b8deb443dec7b4.jpg,13200,4.5,629,woman_clothes
112,113,로지 여성용 크루넥 반팔 티셔츠 2종 세트,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fd0a/477d64f41780cddf9e63507590d76c986d5a14a24e6241ea59911e142fd7.jpg,8900,4.0,920,woman_clothes
113,114,주디앤 여성 아워 배색 코튼 반팔 트레이닝 세트,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2bbf/0e435be7542b004e7047cc95461a7633ba3a738ae8588c785ec4a7e2710a.jpg,18900,4.5,38,woman_clothes
114,115,가비진 여성용 와이드 밴딩 슬랙스,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/23/13/9/e0f0350c-7065-4050-9b29-1bc6f5c88525.jpg,13900,4.5,8093,woman_clothes
115,116,쪼예 어깨리본 끈 나시 캉캉 원피스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2516/b37f1aa01c2f513f46102493a8d17b02bf8225b415ad5553be70b7e3620f.jpg,19120,5.0,19,woman_clothes
116,117,[세인트이브] T-6717 사계절 기본 티셔츠 (1+1+1) 원단좋은 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bd07/9bd6e13f0d3ecfe1a0a3dc31c0be204338402d80e623a9c2cde3c5c93ea0.jpg,18800,4.0,1351,woman_clothes
117,118,여성 여름 백 플리츠 스판 큐롯 골프 스커트 치마,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12f6/4d60d44896dd51f4913973910563bceb1686f25d6c03701096cf90d8884d.jpg,39900,4.5,160,woman_clothes
118,119,NEW 여름 여성 브이넥 반팔티 슬림핏 이너티셔츠 소프트 프리미엄 상의,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cf6c/fd2f08f674f9b2d9ec6cee7806c3a7e52436b0d261594259c2d04e55043d.jpg,13990,4.5,26,woman_clothes
119,120,여성용 빅사이즈 오버핏 롱기장 루즈핏 데일리룩 긴팔 자외선차단 스타일리쉬 아사썸머체크롱셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/afe9/2ef1816cab5e7acfcfc060b6316b2fd4c33867970a4d5dd9826ef2ca79b2.jpg,19820,4.5,19,woman_clothes
120,121,UPPERCUT 자체제작 여성 베이직 린넨 반팔자켓 빅사이즈,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9647/92c628b2f6cee61537fb186836c160e50e03ef9505cb0fd5165957c111ff.jpg,24900,4.5,324,woman_clothes
121,122,컴퍼니 오버핏 박스 티 여성용 루즈핏 빅사이즈,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12c5/afa0375285f9cdd8c9af77e8984125dcd88455daf59e72b8deb443dec7b4.jpg,13200,4.5,629,woman_clothes
122,123,주디앤 여성 아워 배색 코튼 반팔 트레이닝 세트,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2bbf/0e435be7542b004e7047cc95461a7633ba3a738ae8588c785ec4a7e2710a.jpg,18900,4.5,38,woman_clothes
123,124,여름 린넨 크롭 볼레로 가디건,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a495/882cfa8ce251c898272d07a7a3df59a5571bca197a4d86ef15cbba751639.jpg,19800,4.5,205,woman_clothes
124,125,로멜로 착시 셔링 슬림핏 나시 브라탑 브라렛 나시티 끈나시 캡내장 2P,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9197/d29674acdae191e5174ae0b7defe933e73c2aa7d214d3ccfc455bff79f58.png,14960,4.5,32,woman_clothes
125,126,쪼예 어깨리본 끈 나시 캉캉 원피스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2516/b37f1aa01c2f513f46102493a8d17b02bf8225b415ad5553be70b7e3620f.jpg,19120,5.0,19,woman_clothes
126,127,로지 여성용 크루넥 반팔 티셔츠 2종 세트,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fd0a/477d64f41780cddf9e63507590d76c986d5a14a24e6241ea59911e142fd7.jpg,8900,4.0,920,woman_clothes
127,128,야오야오 레이첼 여름 얇은 가디건,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/572d/7c92752b8bf403effdd1649e3f664c7c06bc7828ab4a6bfb04bfffba49d3.jpg,8990,3.5,45,woman_clothes
128,129,에르모소 1+1 여성 슬림핏 무지 반팔 티셔츠 반팔티 여자 여름 기본 티셔츠 H-C026,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f7ee/ce98c98157644b550166ce3ac4ca50af9da4272af46aac8f9bb357760cd1.jpg,15800,4.0,884,woman_clothes
129,130,여성 여름 백 플리츠 스판 큐롯 골프 스커트 치마,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/12f6/4d60d44896dd51f4913973910563bceb1686f25d6c03701096cf90d8884d.jpg,39900,4.5,160,woman_clothes
130,131,루엔나 여성 슬림 이너나시 민소매 블라우스,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e04b/6e2ba1b3243eaccf3707d3703b2a89de96642086e211b70cf466c753305f.jpg,18900,4.0,4,woman_clothes
131,132,[세인트이브] T-6717 사계절 기본 티셔츠 (1+1+1) 원단좋은 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bd07/9bd6e13f0d3ecfe1a0a3dc31c0be204338402d80e623a9c2cde3c5c93ea0.jpg,18800,4.0,1351,woman_clothes
132,133,[행복여] 미스 브이 레터링 배색 캐쥬얼 바스락 밴딩 반바지 세트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fe1d/a9c8283a46ff33dc2345a078e5feee0f598677f8c7800caeb39aa2d27e11.jpg,19950,4.5,28,woman_clothes
133,134,가비진 여성용 와이드 밴딩 슬랙스,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/23/13/9/e0f0350c-7065-4050-9b29-1bc6f5c88525.jpg,13900,4.5,8093,woman_clothes
134,135,캐럿 여성 스트레이트핏 스판 슬랙스,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/553895660100808-53dcf924-baae-4d5b-9e14-2d9dd9b93fbb.jpg,18850,4.5,6560,woman_clothes
135,136,[에이스토리] 여성 루즈핏 바스락 스트링 원피스 슬릿 반팔 롱원피스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/41c8/25679609504d5310c803562cabec6679b6ff4f3b59b4ce1321f33234f95a.jpg,20800,5.0,32,woman_clothes
136,137,네모 A라인 린넨트임롱 플레어 스커트,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/842c/b730fa5e5f5eb6b140c8da10f93aed9f52a830ac48cceec4a2a0f5a61e5a.jpg,22900,4.5,1076,woman_clothes
137,138,ELLE PARIS 캐주얼 밴딩 숏팬츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2722345880989211-efd2b6bb-dd05-42fe-8058-7a0ce89865f9.jpg,11090,4.5,17,woman_clothes
138,139,로지 앤드 캐쥬얼 롱 원피스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8136/8f7d9962ceadae6107a9dd52fc4b7b938ead6da11cce36bd48198bd19459.jpg,19490,4.5,501,woman_clothes
139,140,투피스 세트 노카라 반팔 여성 자켓 미니 스커트 여름 셋업,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2929/0223194a6a1c2acd77236408976d69c0109a1550daeee5a8c5ab4a6dc9a3.jpg,32900,5.0,137,woman_clothes
140,141,앤샵 [남녀공용/빅사이즈] 아이스쿨 레카 베이직 카고 포켓 조거 밴딩팬츠 여름바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5674/397c6ca79cfc89695bade67ba95939ba886fef5d90908d7b72646ac2b9a7.jpg,7120,5.0,32,woman_clothes
141,142,슈가언니 [봄&여름ver / 투웨이] 색감이쁨. 바스락 포켓 카고 와이드 팬츠 20337,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7bc1/bd0fa402f4c6f4239c40fdb76425e859b775987114d8aa9b9adf1a13d8c0.jpg,18900,4.5,81,woman_clothes
142,143,ELLE PARIS 에센셜 반팔 블레이저,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/878578668930281-8dd68e04-ee82-4ec8-a6d8-50f87a3281ef.jpg,22040,4.5,238,woman_clothes
143,144,AFINAR 슬림핏 라운드넥 반팔 티셔츠 2장 세트,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2098841946345265-de9d1caf-1e66-4863-be8b-4e388c3978df.jpg,12540,4.0,74,woman_clothes
144,145,여성 슬림라인 끈나시 원피스 2P,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c6fb/f1a0128f9469d18e4fcc7dc7a989ebe8a2ad335feb8392d0eea1494ce11e.jpg,14900,4.0,1725,woman_clothes
145,146,킴미스타일 여성 여름 와이드 7부 밴딩 데님팬츠 여자 7부 청바지 허리밴드 무릎아래 기장바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9b38/3142d63a3d0d42e7e0a90b5d0fa7d631497de14e1150014ac3d2d0adb225.jpg,10800,3.0,47,woman_clothes
146,147,밍고쓰 브라컵내장 여성 끈나시 브라탑 예쁜 나시티 2p,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5469/db601cb545e0b222803f75e7710b0e4b3df2780f669f2eadac9fd4806e1b.jpg,14900,4.5,35,woman_clothes
147,148,여성 트레이닝 반바지 5부 밴딩 팬츠 2종 세트,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7ffa/705bafe6ffae9513e815c5192860951c86b26cfda3b60848a3831b038f9c.png,15900,4.5,290,woman_clothes
148,149,데일리앤 런던 여름 밴딩 플레어 롱 스커트 허리끈 치마,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7e5b/b3ac909406e8af393220acead982cea79d3e3551f924e2a3c12c3081028f.jpg,14800,4.5,15,woman_clothes
149,150,가비진 여성용 시원 여름 아이스 쫀쫀 스판 일자 밴드 와이드 롱기장 팬츠 바지 빅사이즈까지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b2c3/77225350111a3ee18709f566fc8074c735b6f64e3f5ee93bdd770fca774c.jpg,14900,4.5,1625,woman_clothes
150,151,여리여리 V넥 루즈핏 니트 빅사이즈 여름니트 오버핏 여성용,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ee5a/e1bc9f474c2de3efc961ba9801b6f7f004e9b8aa7709a4304aa9a71ba224.jpg,18210,4.5,379,woman_clothes
151,152,ELLE PARIS 여성용 핀턱 숏슬리브 원피스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4422145544727899-391d9429-fe36-4843-911f-32a3038d55db.jpg,23070,4.5,114,woman_clothes
152,153,잘빠진 여성용 썸머 롱 부츠컷 밴딩 쿨 팬츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1974791858081833-a60352b8-28a2-42ea-a374-222a6d05d416.png,10710,4.5,8222,woman_clothes
153,154,피그버니 2종세트 여성 레터링 오버핏 반팔티 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a741/396cee82424a846a23a1e29cc6a60ecaa5fe10797dcd2b06e2111c9bd7f9.jpg,18900,4.5,30,woman_clothes
154,155,로라벨 땀복세트 여자 땀복 빅사이즈,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3af3/acd0d69a6d3d4e2e72be5765b8c793755cd2e845c81b42012472662345bf.png,24800,4.5,1213,woman_clothes
155,156,옆트임 라운드 반팔 롱 원피스 인디아드,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/95e2/786599ddee5eb8a4312577459f0d21dfb0d9e3e9ad91b7bc6816218468f2.jpg,8900,5.0,48,woman_clothes
156,157,바비팩토리 여성용 후들원단 7부 핀턱 치마바지 시원한원단 밴딩바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cac6/a30503dc1621602eefc1610a845e56cf483d249e5c87e17591eb6d4bc81c.jpg,14900,4.5,17,woman_clothes
157,158,"스멜모리 플라워 트임 원피스 수영복 비치웨어 모자 세트, 핑크",https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9ab5/31a254114141300c5c1534c431c7f9877e6bf57fdd155001fac88a6cceaf.jpg,26800,4.5,36,woman_clothes
158,159,티데일리 살랑 링클 반팔 셔츠 여성용 여름 카라 남방 블라우스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ddc9/ca3531f2e58673db125a5f3534a0b26439c060abf5b9d5227228abb73402.jpg,17010,4.5,2256,woman_clothes
159,160,어반룩북 크롭 루즈핏 시스루 라이트 셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7623/25378094217d616ceac9681bf2739e190336a616f8e7ec86aee31d508e6b.jpg,12720,4.0,21,woman_clothes
160,161,헤링본 여자 치마 속바지레깅스 수영복 반바지 비치웨어 래쉬가드팬츠 하의 AD212W,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5baf/ad977bb8bd89d0d40d85c31175cd28dcbdfc7fadfb09c0564f25eba569ec.jpg,18800,4.5,155,woman_clothes
161,162,[빅사이즈/5XL] 여리핏/올핏 쉬폰st 쿨 체크남방(셔츠) 2color,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a0e/073ca6b9fe3834863ae82a24cd80228272adb044986178e63e7fc4ae7e6f.jpg,19080,5.0,113,woman_clothes
162,163,베르슈어 레터링 오버핏 빅사이즈 롱 반팔티,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/19d3/d76f9bbc232008a07266e25cb689c0c393683593d593fca463619146b79d.jpg,16900,4.5,11,woman_clothes
163,164,메이킹유 반팔 펀칭 라운드넥 소매퍼프 루즈핏 7309베일블라우스,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e92b/248fc6c5ec45ef5b17a957c623798d3b4f21b1d6cc836c4581c33485bfa9.jpg,14900,4.0,55,woman_clothes
164,165,데일리앤 시그널 여성용 여름 차이나카라 플라워 헨리넥 반오픈 스트링 허리끈 반팔 루즈핏 투웨이 캉캉 롱 원피스 바캉스룩 예쁜원피스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b9e5/3f6e4a26d159dd5f10c02127d40d488d34c11c47999d6da509afe25fce30.jpg,17800,5.0,39,woman_clothes
165,166,구디프 여성용 어뮤즈 벌룬 소매 볼레로 가디건,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ba1b/f9495dd7bdd43ff12e485fd4d18115802f72307b5e76d8684c55a9323277.jpg,17960,4.5,228,woman_clothes
166,167,로지 비비지 여성 롱 원피스 2P,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/94c3/37f00b602f6e724f89db34daa5417a9011a9db6349b7c9b09a114ba684a6.jpg,18490,4.5,175,woman_clothes
167,168,쉬블림로브 체크 7부 캐주얼 상+하의 세트 안드리 GW1780,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c73a/28d389ee5fbe0d18f2d051c6b9cdb66dfa5c6b3b88769d9d61025e614c41.jpg,10900,3.5,73,woman_clothes
168,169,잘빠진 여성용 루즈핏 카고 밴딩 반바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/n8ollerf/505ad3c8ff0c44bba78540f609bc5dee.jpg,14900,4.5,13,woman_clothes
169,170,유니제이 아리스 쉬폰 플로랄 프릴 반팔 원피스 A9OP2U1044,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/01/13/15/0/a8433229-bf3c-4164-a0fb-7b3ab681f845.jpg,25750,4.0,666,woman_clothes
170,171,반팔 벌룬소매 카라넥 롱원피스 블랙카라OPS,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5880/a854115307b0f58e989a1911e619b1248560a9e5a8231f31616a203b008a.jpg,16300,4.5,797,woman_clothes
171,172,미사813 여성 요가 필라테스 헬스복 트레이닝 운동복 반팔 반바지 상하의세트,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b1d1/02a6a5f516590a2bbc002d47ab4e69cc004497099d1dc53b52bdd2bf4592.png,18900,4.5,26,woman_clothes
172,173,[엘샾] 고급스러운 봄여름 핀턱 플레어 맥시 롱스커트 가을 하이웨스트 롱치마,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1f12/cdebe69b897cd43422da18105fce435e168ec586d0357461887ffbe7a4a9.jpg,19800,4.5,25,woman_clothes
173,174,앤샵 [국내생산/남녀공용/빅사이즈] 기본 심플라운드 무지 반팔 오버핏 티셔츠(4color),https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f6c3/bad6a1673dcd20c3d4b85da479c6b8387e2be4636aaf8f5273f0ec847d3c.JPG,14900,4.5,46,woman_clothes
